Company Name,Company Website,Company Logo,Company Size Revenue,Company Size Employees,Industry,Email Pattern,Leadership Page,Address,Address 2,City,Country,State,Zip Code,Phone,Fax,About Company,Facebook Link,Linkedin Link,Twitter Link,Google+ Link
Penta Aviation Services,www.penta-aviation.com,,$1 - 10M,25 - 100,Other : Other,,,5455 Airport Rd S Vancouver International Airport,,Richmond,Canada,BC,V7B 1B5,604.273.4649,,Penta Aviation Services is a Richmond; BC-based company in the Other sector.,,,,
Pacific Coastal Airlines,www.pacific-coastal.com,,$10 - 50M,100 - 250,Transportation and Storage : Airport; Harbor and Terminal Operations,,,4440 Cowley Cres Ste 117,,Richmond,Canada,BC,V7B 1B8,604.273.8666,,Pacific Coastal Airlines is a Richmond; BC-based company in the Transportation & Storage sector.,,,,
YVR Airport Services,www.yvras.com,,$10 - 50M,25 - 100,Transportation and Storage : Airport; Harbor and Terminal Operations,,,3600 Lysander Lane 500,,Richmond,Canada,BC,V7B 1C3,604.276.6060,,YVR Airport Services Ltd. is a Richmond; BC-based company in the Transportation & Storage sector.,,,,
Delta Yacht Sales,www.deltacharters.com,,$1 - 10M,25 - 100,Other : Other,,,3500 Cessna Dr,,Richmond,Canada,BC,V7B 1C7,604.273.4211,,Delta Yacht Sales is a Richmond; BC-based company in the Other sector.,,,,
Luna Fertility Kit,www.lunafertility.com,,$1 - 10M,25 - 100,Other : Other,,,1411 Wellington Cres,,Richmond,Canada,BC,V7B 1G6,604.244.0056,,Luna Fertility Kit is a Richmond; BC-based company in the Other sector.,,,,
Omnitrans Customs Brokers,www.omnitran.com,,$1 - 10M,25 - 100,Other : Other,,,5980 Miller Rd,,Richmond,Canada,BC,V7B 1K2,604.279.9970,,Omnitrans Customs Brokers is a Richmond; BC-based company in the Other sector.,,,,
Perishables International Transportation,www.pityvr.com,,$1 - 10M,0 - 25,Transportation and Storage : Air Couriers and Cargo Services,,,5000 Miller Rd Vancouver Intl Airport,,Richmond,Canada,BC,V7B 1K6,604.244.0855,,Perishables International Transportation Inc. is a Richmond; BC-based company in the Transportation & Storage sector.,,,,
Summit Customs Brokers,www.summitcb.com,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,5200 Miller Rd,,Richmond,Canada,BC,V7B 1L1,250.492.8105,,Summit Customs Brokers is a Richmond; BC-based company in the Business Services sector.,,,,
Time World Express;,www.timeworld.ca,,$1 - 10M,25 - 100,Other : Other,,,5200 Miller Rd,,Richmond,Canada,BC,V7B 1L1,604.231.8073,,Time World Express Inc.; is a Richmond; BC-based company in the Other sector.,,,,
Vancouver International Airport Authority,www.yvr.ca,,$10 - 50M,25 - 100,Transportation and Storage : Transportation and Storage Other,,,Airport Postal Outlet PO Box 23750 Lcd 24,,Richmond,Canada,BC,V7B 1Y7,604.207.7077,,Vancouver International Airport Authority is a Richmond; BC-based company in the Transportation & Storage sector.,,,,
WorksafeBC,www.worksafebc.com,,$0 - 1M,100 - 250,Government : State/Provincial Government,,,6951 Westminster Hwy,,Richmond,Canada,BC,V7C 1C6,604.273.2266,,WorksafeBC is a Richmond; BC-based company in the Government sector.,,,,
quilchena golf and country club,www.quilchenagolf.com,,$1 - 10M,25 - 100,Travel; Recreation and Leisure : Travel; Recreation and Leisure Other,,,3551 Granville Ave,,Richmond,Canada,BC,V7C 1C8,604.277.1101,,quilchena golf and country club is a Richmond; BC-based company in the Travel; Recreation and Leisure sector.,,,,
Tamils' Voice Radio,www.am1320.com,,$1 - 10M,25 - 100,Other : Other,,,6831 Riverdale Dr,,Richmond,Canada,BC,V7C 2G3,604.263.1320,,Tamils' Voice Radio is a Richmond; BC-based company in the Other sector.,,,,
Canadian Alliance Terminals,www.cat-logistics.com,,$1 - 10M,25 - 100,Transportation and Storage : Moving Companies and Services,,,6751 Elmbridge Way,,Richmond,Canada,BC,V7C 4N1,604.270.6077,,Canadian Alliance Terminals is a Richmond; BC-based company in the Transportation & Storage sector.,,,,
Holey Soles Holdings,www.holeys.com,,$1 - 10M,0 - 25,Manufacturing : Manufacturing Other,,,6791 Elmbridge Way,,Richmond,Canada,BC,V7C 4N1,604.233.6200,,Holey Soles Holdings Ltd is a Richmond; BC-based company in the Manufacturing sector.,,,,
Foreseeson Technology,www.foreseeson.com,,$10 - 50M,100 - 250,Manufacturing : Manufacturing Other,,,180-5640 Hollybridge Way,,Richmond,Canada,BC,V7C 4N3,604.233.0246,,Foreseeson Technology is a Richmond; BC-based company in the Manufacturing sector.,,,,
Custom Paper,www.custom-paper.com,,$1 - 10M,25 - 100,Other : Other,,,120-5900 No. 2 Rd,,Richmond,Canada,BC,V7C 4R9,604.273.4851,,Custom Paper Ltd. is a Richmond; BC-based company in the Other sector.,,,,
ZE PowerGroup,www.ze.com,,$50 - 100M,25 - 100,Energy and Utilities : Gas and Electric Utilities,,,130-5920 No. 2 Rd,,Richmond,Canada,BC,V7C 4R9,604.244.1469,,ZE PowerGroup Inc. is a Richmond; BC-based company in the Energy & Utilities sector.,,,,
Incisive Marketing Inc,www.incisivemarketing.com,,$1 - 10M,25 - 100,Business Services : Advertising; Marketing and PR,,,4680 Camlann Crt,,Richmond,Canada,BC,V7C 4S1,604.277.6292,,Incisive Marketing Inc is a Richmond; BC-based company in the Business Services sector.,,,,
Canadian Art Prints,www.canadianartprints.com,,$1 - 10M,25 - 100,Retail : Retail Other,,,6311 Westminster Hwy,,Richmond,Canada,BC,V7C 4V4,800.663.1166,,Canadian Art Prints is a Richmond; BC-based company in the Retail sector.,,,,
Canadian Art Prints,www.encoreartgroup.com,,$1 - 10M,25 - 100,Other : Other,,,110-6311 Westminster Hwy,,Richmond,Canada,BC,V7C 4V4,604.276.4551,,Canadian Art Prints; Inc. is a Richmond; BC-based company in the Other sector.,,,,
J.B.H. Professional Services,www.jbhonline.com,,$1 - 10M,0 - 25,Financial Services : Personal Financial Planning and Private Banking,,,200-6751 Westminster Hwy,,Richmond,Canada,BC,V7C 4V4,604.273.6955,,J.B.H. Professional Services Inc. is a Richmond; BC-based company in the Financial Services sector.,,,,
MEG Consulting Limited,www.megconsulting.ca,,$1 - 10M,25 - 100,Other : Other,,,201-6751 Westminster Hwy,,Richmond,Canada,BC,V7C 4V4,604.244.9400,,MEG Consulting Limited is a Richmond; BC-based company in the Other sector.,,,,
E.B. Peerless,www.ebpltd.com,,$10 - 50M,100 - 250,Manufacturing : Aerospace and Defense,,,6651 Elmbridge Way,,Richmond,Canada,BC,V7C 5C2,800.663.3271,,E.B. Peerless Ltd. is a Richmond; BC-based company in the Manufacturing sector.,,,,
Alandale Training Corporation,www.alandaletraining.com,,$1 - 10M,25 - 100,Other : Other,,,6580 Bouchard Crt,,Richmond,Canada,BC,V7C 5H4,604.839.8777,,Alandale Training Corporation is a Richmond; BC-based company in the Other sector.,,,,
DMRussell Consulting,www.dmrussellconsulting.com,,$1 - 10M,0 - 25,Business Services : Management Consulting,,,8120 No. 2 Rd 198,,Richmond,Canada,BC,V7C 5J8,604.271.6002,,DMRussell Consulting is a Richmond; BC-based company in the Business Services sector.,,,,
JENTEKK WEB SOLUTIONS CO.,www.jentekk.ca,,$1 - 10M,25 - 100,Other : Other,,,PO Box 216 8120 No. 2 Rd,,Richmond,Canada,BC,V7C 5J8,778.297.1242,,JENTEKK WEB SOLUTIONS CO. is a Richmond; BC-based company in the Other sector.,,,,
En francais ! Language Services,www.enfrancaisservices.com,,$1 - 10M,25 - 100,Other : Other,,,PO Box 36506 RPO Seafair,,Richmond,Canada,BC,V7C 5M4,778.297.1303,,En francais ! Language Services is a Richmond; BC-based company in the Other sector.,,,,
DragonTex Import and Export Corporation,www.dragontex.com,,$10 - 50M,25 - 100,Wholesale and Distribution : Wholesale and Distribution Other,,,3880 Westminster Hwy Unit 77,,Richmond,Canada,BC,V7C 5S1,604.836.4639,,DragonTex Import and Export Corporation is a Richmond; BC-based company in the Wholesale & Distribution sector.,,,,
Kasama Music Corporation,www.kasamamusic.com,,$1 - 10M,25 - 100,Other : Other,,,PO Box 22024 RPO Terra Nova,,Richmond,Canada,BC,V7C 5W5,604.276.1614,,Kasama Music Corporation is a Richmond; BC-based company in the Other sector.,,,,
Trevlin Advisory Services,www.trevlin.ca,,$1 - 10M,0 - 25,Financial Services : Personal Financial Planning and Private Banking,,,10151 No. 1 Rd,,Richmond,Canada,BC,V7E 1S1,604.307.7504,,Trevlin Advisory Services Inc. is a Richmond; BC-based company in the Financial Services sector.,,,,
Cheyenne Millwork &,www.cheyennemillwork.com,,$1 - 10M,0 - 25,Retail : Furniture Stores,,,and Custom Cabinets Ltd 165 12417 No 2 Rd,,Richmond,Canada,BC,V7E 2G3,604.272.5322,,Cheyenne Millwork & is a Richmond; BC-based company in the Retail sector.,,,,
Waldron Morton Consulting,www.wmcl.bc.ca,,$50 - 100M,100 - 250,Real Estate and Construction : Architecture;Engineering and Design,,,3131 Regent St,,Richmond,Canada,BC,V7E 2M5,604.241.7222,,Waldron Morton Consulting Ltd. is a Richmond; BC-based company in the Real Estate & Construction sector.,,,,
Best Buy Canada/Future Shop,www.tsunami.ca,,$10 - 50M,100 - 250,Telecommunications : Telephone Service Providers and Carriers,,,3111 Pleasant St,,Richmond,Canada,BC,V7E 2N8,604.272.8111,,Best Buy Canada/Future Shop is a Richmond; BC-based company in the Telecommunications sector.,,,,
Blue Pepper Banner Stands,www.bpbannerstands.com,,$1 - 10M,25 - 100,Other : Other,,,4108 Garry St,,Richmond,Canada,BC,V7E 2V1,604.274.7656,,Blue Pepper Banner Stands is a Richmond; BC-based company in the Other sector.,,,,
Building Officials Association of B.C,www.boabc.org,,$10 - 50M,25 - 100,Real Estate and Construction : Architecture;Engineering and Design,,,205-3740 Chatham St,,Richmond,Canada,BC,V7E 2Z3,604.270.9516,,Building Officials Association of B.C is a Richmond; BC-based company in the Real Estate & Construction sector.,,,,
Steveston Marine & Hardware,www.stevestonmarine.com,,$10 - 50M,25 - 100,Manufacturing : Automobiles; Boats and Motor Vehicles,,,3560 Moncton St,,Richmond,Canada,BC,V7E 3A2,866.986.2628,,Steveston Marine & Hardware is a Richmond; BC-based company in the Manufacturing sector.,,,,
Nikka Industries,www.nikka.ca,,$1 - 10M,25 - 100,Other : Other,,,3551 Moncton St,,Richmond,Canada,BC,V7E 3A3,604.271.6332,,Nikka Industries Ltd. is a Richmond; BC-based company in the Other sector.,,,,
EmergeX Planning,www.emergexplanning.com,,$1 - 10M,0 - 25,Business Services : Management Consulting,,,265-3580 Moncton St,,Richmond,Canada,BC,V7E 3A4,604.303.8803,,EmergeX Planning Inc. is a Richmond; BC-based company in the Business Services sector.,,,,
Richmond Lions Manor,www.rhss.bc.ca,,$1 - 10M,0 - 25,Business Services : Business Services Other,,,11771 Fentiman Pl,,Richmond,Canada,BC,V7E 3M4,604.274.6311,,Richmond Lions Manor is a Richmond; BC-based company in the Business Services sector.,,,,
Necco Enterprises,www.necco.ca,,$1 - 10M,25 - 100,Other : Other,,,3031 Williams Rd,,Richmond,Canada,BC,V7E 4G1,604.448.9140,,Necco Enterprises Inc. is a Richmond; BC-based company in the Other sector.,,,,
HJG Cultural Solutions,www.hjgconsulting.com,,$1 - 10M,25 - 100,Other : Other,,,4668 Mahood Dr,,Richmond,Canada,BC,V7E 5C4,604.241.2432,,HJG Cultural Solutions is a Richmond; BC-based company in the Other sector.,,,,
Sattva Capital,www.sattvacapital.net,,$1 - 10M,0 - 25,Financial Services : Investment Banking and Venture Capital,,,12011 Hayashi Crt,,Richmond,Canada,BC,V7E 5W2,604.998.1425,,Sattva Capital is a Richmond; BC-based company in the Financial Services sector.,,,,
Alican Mould & Plastics,www.alican.com,,$1 - 10M,25 - 100,Manufacturing : Manufacturing Other,,,12417 No. 2 Rd,,Richmond,Canada,BC,V7E 6H7,888.680.2886,,Alican Mould & Plastics is a Richmond; BC-based company in the Manufacturing sector.,,,,
Seymour Golf,www.seymourgolf.com,,$10 - 50M,25 - 100,Travel; Recreation and Leisure : Participatory Sports and Recreation,,,3723 Mount Seymour Pky,,North Vancouver,Canada,BC,V7G 1C1,604.929.5491,,Seymour Golf is a North Vancouver; BC-based company in the Travel; Recreation and Leisure sector.,,,,
Dynawave Medical Technologies,www.cellstim.com,,$1 - 10M,25 - 100,Other : Other,,,4386 Strathcona Rd,,North Vancouver,Canada,BC,V7G 1G3,604.875.8599,,Dynawave Medical Technologies Inc. is a North Vancouver; BC-based company in the Other sector.,,,,
Mount Seymour,www.mountseymour.com,,$1 - 10M,25 - 100,Travel; Recreation and Leisure : Participatory Sports and Recreation,,,1700 Mount Seymour Rd,,North Vancouver,Canada,BC,V7G 1L3,604.986.2261,,Mount Seymour is a North Vancouver; BC-based company in the Travel; Recreation and Leisure sector.,,,,
Jemtec,www.jemtec.ca,,$1 - 10M,25 - 100,Business Services : Legal Services,,,1468 Roxbury Rd,,North Vancouver,Canada,BC,V7G 1X7,604.929.4559,,Jemtec Inc. is a North Vancouver; BC-based company in the Business Services sector.,,,,
Intersection Consulting,www.intersectionconsulting.com,,$1 - 10M,25 - 100,Other : Other,,,4011 Cummins Pl,,North Vancouver,Canada,BC,V7G 2E8,604.809.0296,,Intersection Consulting is a North Vancouver; BC-based company in the Other sector.,,,,
Schigas Solutions,www.schigas.com,,$1 - 10M,25 - 100,Other : Other,,,103-3980 Inlet Cres,,North Vancouver,Canada,BC,V7G 2P9,604.319.4684,,Schigas Solutions is a North Vancouver; BC-based company in the Other sector.,,,,
Bannerline Corporate Communications,www.bannerline.net,,$1 - 10M,25 - 100,Business Services : Advertising; Marketing and PR,,,10-1900 Indian River Cres,,North Vancouver,Canada,BC,V7G 2R1,604.924.2001,,Bannerline Corporate Communications is a North Vancouver; BC-based company in the Business Services sector.,,,,
Britmar Marine,www.britmar.com,,$1 - 10M,25 - 100,Transportation and Storage : Marine and Inland Shipping,,,2433 Dollarton Hwy,,North Vancouver,Canada,BC,V7H 0A1,604.983.4303,,Britmar Marine Ltd. is a North Vancouver; BC-based company in the Transportation & Storage sector.,,,,
Ready Set Show Home Staging & Furniture Rentals,www.readysetshow.ca,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,2433 Dollarton Hwy,,North Vancouver,Canada,BC,V7H 0A1,604.984.7469,,Ready Set Show Home Staging & Furniture Rentals is a North Vancouver; BC-based company in the Business Services sector.,,,,
Allied Shipbuilders,www.alliedship.com,,$1 - 10M,25 - 100,Transportation and Storage : Transportation and Storage Other,,,1870 Harbour Rd,,North Vancouver,Canada,BC,V7H 1A1,604.929.2365,,Allied Shipbuilders Ltd. is a North Vancouver; BC-based company in the Transportation & Storage sector.,,,,
Vankad Controls,www.vankadcontrols.com,,$1 - 10M,25 - 100,Other : Other,,,2982 Eddystone Cres,,North Vancouver,Canada,BC,V7H 1B9,604.924.4626,,Vankad Controls is a North Vancouver; BC-based company in the Other sector.,,,,
sPearWay Canada,www.spearway.com,,$1 - 10M,0 - 25,Software and Internet : Data Analytics; Management and Storage,,,2568 Byron Rd,,North Vancouver,Canada,BC,V7H 1M2,877.929.3167,,sPearWay Canada Ltd. is a North Vancouver; BC-based company in the Software & Internet sector.,,,,
deltalok,www.deltalok.com,,$1 - 10M,25 - 100,Other : Other,,,125 Charles St,,North Vancouver,Canada,BC,V7H 1S1,604.980.6116,,deltalok is a North Vancouver; BC-based company in the Other sector.,,,,
Medi-Office Services,www.medi-office.com,,$1 - 10M,0 - 25,Manufacturing : Metals Manufacturing,,,1520 Edgewater Lane,,North Vancouver,Canada,BC,V7H 1T2,604.924.1137,,Medi-Office Services Inc. is a North Vancouver; BC-based company in the Manufacturing sector.,,,,
Jastram Engineering,www.jastram.com,,$1 - 10M,25 - 100,Manufacturing : Manufacturing Other,,,135 Riverside Dr,,North Vancouver,Canada,BC,V7H 1T6,604.986.0334,,Jastram Engineering; Ltd. is a North Vancouver; BC-based company in the Manufacturing sector.,,,,
Thomas FX Group,www.thomasfx.com,,$1 - 10M,25 - 100,Media and Entertainment : Media and Entertainment Other,,,140 Riverside Dr,,North Vancouver,Canada,BC,V7H 1T9,604.929.5455,,Thomas FX Group Inc. is a North Vancouver; BC-based company in the Media & Entertainment sector.,,,,
Mum's Creations,www.mumscreations.com,,$1 - 10M,25 - 100,Other : Other,,,2377 Berkley Ave,,North Vancouver,Canada,BC,V7H 1Z6,604.833.1193,,Mum's Creations is a North Vancouver; BC-based company in the Other sector.,,,,
Legacy Limousine Service,www.legacylimousine.ca,,$1 - 10M,25 - 100,Other : Other,,,85-924 Lytton St,,North Vancouver,Canada,BC,V7H 2A5,604.312.0500,,Legacy Limousine Service is a North Vancouver; BC-based company in the Other sector.,,,,
Green Eggs Creative Services,www.greeneggscreative.com,,$1 - 10M,0 - 25,Business Services : Advertising; Marketing and PR,,,2268 Tompkins Cres,,North Vancouver,Canada,BC,V7H 2E3,604.984.4654,,Green Eggs Creative Services is a North Vancouver; BC-based company in the Business Services sector.,,,,
Tony Mastrangelo,www.mastrangelo.com,,$1 - 10M,0 - 25,Financial Services : Personal Financial Planning and Private Banking,,,2772 Violet St,,North Vancouver,Canada,BC,V7H 2L6,604.983.3347,,Tony Mastrangelo Ltd. is a North Vancouver; BC-based company in the Financial Services sector.,,,,
Macroscope Services,www.macroscope.ca,,$1 - 10M,25 - 100,Other : Other,,,1935 Rivergrove Pl,,North Vancouver,Canada,BC,V7H 2L9,604.831.9747,,Macroscope Services; Inc is a North Vancouver; BC-based company in the Other sector.,,,,
eShippers Management,www.eshippers.com,,$1 - 10M,25 - 100,Transportation and Storage : Marine and Inland Shipping,,,3658 Garibaldi Dr,,North Vancouver,Canada,BC,V7H 2X8,604.929.0797,,eShippers Management Ltd. is a North Vancouver; BC-based company in the Transportation & Storage sector.,,,,
DJ's Designer Pet and Kids Furniture,www.djpets.com,,$1 - 10M,25 - 100,Other : Other,,,17-1001 Northlands Dr,,North Vancouver,Canada,BC,V7H 2Y3,604.929.2555,,DJ's Designer Pet and Kids Furniture is a North Vancouver; BC-based company in the Other sector.,,,,
Tsleil-Waututh Nation,www.twnation.ca,,$0 - 1M,100 - 250,Government : National Government,,,3075 Takaya Dr,,North Vancouver,Canada,BC,V7H 3A8,604.924.4187,,Tsleil-Waututh Nation is a North Vancouver; BC-based company in the Government sector.,,,,
Miles Industries,www.milesfireplaces.com,,$1 - 10M,25 - 100,Manufacturing : Manufacturing Other,,,2255 Dollarton Hwy,,North Vancouver,Canada,BC,V7H 3B1,604.984.3496,,Miles Industries Ltd. is a North Vancouver; BC-based company in the Manufacturing sector.,,,,
Arc'teryx,www.arcteryx.com,,$1 - 10M,0 - 25,Manufacturing : Textiles; Apparel and Accessories,,,100-2155 Dollarton Hwy,,North Vancouver,Canada,BC,V7H 3B2,866.458.2473,,Arc'teryx is a North Vancouver; BC-based company in the Manufacturing sector.,,,,
Peak Potentials Training,www.peakpotentials.com,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,2155 Dollarton Hwy,,North Vancouver,Canada,BC,V7H 3B2,604.983.3344,,Peak Potentials Training is a North Vancouver; BC-based company in the Business Services sector.,,,,
North Vancouver District Public Library,www.nvdpl.ca,,$10 - 50M,25 - 100,Travel; Recreation and Leisure : Travel; Recreation and Leisure Other,,,1277 Lynn Valley Rd,,North Vancouver,Canada,BC,V7J 0A2,604.984.0286,,North Vancouver District Public Library is a North Vancouver; BC-based company in the Travel; Recreation and Leisure sector.,,,,
