Company Name,Company Website,Company Logo,Company Size Revenue,Company Size Employees,Industry,Email Pattern,Leadership Page,Address,Address 2,City,Country,State,Zip Code,Phone,Fax,About Company,Facebook Link,Linkedin Link,Twitter Link,Google+ Link
Fila USA,www.fila.com,,$100-250 Million,1K-10K,Retail : Retail Other,,,1 Fila Way,,Sparks Glencoe,United States,MD,21152-9393,410.773.3000,,Fila is a leading global manufacturer of elite Italian performance footwear; apparel; and accessories.                         ,,,,
Filice Insurance,www.filice.com,,$0-1 Million,25-100,Financial Services : Financial Services Other,,,207 S Chestnut St,,Kimball,United States,NE,69145-1219,308.235.2821,,Filice Insurance is one of the leading providers in Financial Services.  It is based in Kimball; NE.  To find more information about Filice Insurance; please visit www.filice.com,,,,
FIMC,www.fimc.com,,$50-100 Million,100-250,Financial Services : Financial Services Other,,,616 Burnside Ave,,East Hartford,United States,CT,06108-3539,860.528.9089,,FIMC is one of the leading providers in Financial Services.  It is based in East Hartford; CT.  To find more information about FIMC; please visit www.fimc.com,,,,
Finacity Corporation,www.finacity.com,,$0-1 Million,25-100,Financial Services : Financial Services Other,,,230 W Monroe St Ste 2850,,Chicago,United States,IL,60606-4975,888.328.8677,,Finacity Corporation is one of the leading providers in Financial Services.  It is based in Chicago; IL.  To find more information about Finacity Corporation; please visit www.finacity.com,,,,
Society of Financial Service Professionals,www.financialpro.org,,$0-1 Million,25-100,Financial Services : Financial Services Other,,,8 Clarke Dr Ste 2,,Cranbury,United States,NJ,08512-3617,609.409.0100,,Society of Financial Service Professionals is one of the leading providers in Financial Services.  It is based in Cranbury; NJ.  To find more information about Society of Financial Service Professionals; please visit www.financialpro.org,,,,
Finesse Solutions LLC,www.finesse.com,,$1-10 Million,0-25,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,71 Daggett Dr,,San Jose,United States,CA,95134-2109,408.570.9000,,Finesse Solutions LLC is one of the leading providers in Healthcare; Pharmaceuticals; & Biotech.  It is based in San Jose; CA.  To find more information about Finesse Solutions LLC; please visit www.finesse.com,,,,
Finley Hospital,www.finleyhospital.org,,$10-50 Million,0-25,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,350 N Grandview Ave,,Dubuque,United States,IA,52001-6388,563.582.1881,,The Finley Hospital; a 142-bed facility; seeks to provide a continuum of care for all patients - newborn to geriatric.                   ,,,,
Finneytown Local School District,www.finneytown.org,,$1-10 Million,0-25,Education : Education Other,,,8916 Fontainebleau Ter,,Cincinnati,United States,OH,45231-4806,513.931.0986,,Finneytown Local School District is one of the leading providers in Education.  It is based in Cincinnati; OH.  To find more information about Finneytown Local School District; please visit www.finneytown.org,,,,
Financial Pacific Company,www.finpac.com,,$100-250 Million,0-25,Financial Services : Financial Services Other,,,200 E Gaines St,,Tallahassee,United States,FL,32399-6502,850.413.3100,,Financial Pacific Company is one of the leading providers in Financial Services.  It is based in Tallahassee; FL.  To find more information about Financial Pacific Company; please visit www.finpac.com,,,,
fintech.net,www.fintech.net,,$0-1 Million,0-25,Financial Services : Financial Services Other,,,850 Kaliste Saloom Rd Ste 212,,Lafayette,United States,LA,70508-4230,337.704.0353,,fintech.net is one of the leading providers in Financial Services.  It is based in Lafayette; LA.  To find more information about fintech.net; please visit www.fintech.net,,,,
Fios; Inc.,www.fiosinc.com,,$10-50 Million,25-100,Business Services : Business Services Other,,,921 SW Washington St Ste 850,,Portland,United States,OR,97205-2815,503.265.0700,,Fios Inc. is a leading provider of electronic discovery and discovery management services.                          ,,,,
FiREapps; Inc,www.fireapps.com,,$1-10 Million,0-25,Software & Internet : Software & Internet Other,,,7373 N Scottsdale Rd Ste c140,,Paradise Valley,United States,AZ,85253-5508,480.443.7333,,FiREapps; Inc is one of the leading providers in Software & Internet.  It is based in Paradise Valley; AZ.  To find more information about FiREapps; Inc; please visit www.fireapps.com.,,,,
Fire Sentry Corp,www.firedetect.com,,$1-10 Million,25-100,Business Services : Business Services Other,,,593 Apollo St,,Brea,United States,CA,92821-3127,714.671.1100,,Fire Sentry Corp is one of the leading providers in Business Services.  It is based in Brea; CA.  To find more information about Fire Sentry Corp; please visit www.firedetect.com.,,,,
FireKing Security Group,www.fireking.com,,$10-50 Million,25-100,Manufacturing : Manufacturing Other,,,111 Security Pkwy,,New Albany,United States,IN,47150-9366,812.948.8400,,Fire King International has been committed to loss prevention since its beginning in 1951 as a manufacturer of high-quality FireKing fireproof files.                 ,,,,
Firestone Financial,www.firestonefinancial.com,,$0-1 Million,25-100,Financial Services : Financial Services Other,,,Dept of Insurance 200 E Gaines St,,Tallahassee,United States,FL,32399-0305,850.413.3140,,Firestone Financial is one of the leading providers in Financial Services.  It is based in Tallahassee; FL.  To find more information about Firestone Financial; please visit www.firestonefinancial.com,,,,
Firetide Inc.,www.firetide.com,,$10-50 Million,25-100,Telecommunications : Telecommunications Other,,,140 Knowles Dr,,Los Gatos,United States,CA,95032-1828,408.399.7771,,Firetide Inc. is one of the leading providers in Telecommunications.  It is based in Los Gatos; CA.  To find more information about Firetide Inc.; please visit www.firetide.com.,,,,
Firetrace International LLC,www.firetrace.com,,$1-10 Million,25-100,Manufacturing : Manufacturing Other,,,15690 N 83rd Way Ste B,,Scottsdale,United States,AZ,85260-1844,480.607.1218,,Firetrace International LLC is one of the leading providers in Manufacturing.  It is based in Scottsdale; AZ.  To find more information about Firetrace International LLC; please visit www.firetrace.com.,,,,
First Act Inc.,www.firstact.com,,$1-10 Million,25-100,Computers & Electronics : Computers & Electronics Other,,,320 Needham St,,Newton Upper Falls,United States,MA,02464-1592,781.453.2221,,First Act Inc. is one of the leading providers in Computers & Electronics.  It is based in Newton Upper Falls; MA.  To find more information about First Act Inc.; please visit www.firstact.com.,,,,
First Allied Securities; Inc.,www.firstallied.com,,$0-1 Million,100-250,Financial Services : Financial Services Other,,,105 E Robinson St,,Orlando,United States,FL,32801-1655,407.246.7772,,First Allied Securities; Inc. is one of the leading providers in Financial Services.  It is based in Orlando; FL.  To find more information about First Allied Securities; Inc.; please visit www.firstallied.com,,,,
First American Title Company,www.firstamholding.com,,$0-1 Million,0-25,Financial Services : Financial Services Other,,,PO BOX 300801,,Casselberry,United States,FL,32730-0801,407.830.0259,,First American Title Company is one of the leading providers in Financial Services.  It is based in Casselberry; FL.  To find more information about First American Title Company; please visit www.firstamholding.com,,,,
First American Title Company,www.firstamholding.com,,$1-10 Million,0-25,Financial Services : Financial Services Other,,,10616 Brighton Hill Cir S,,Jacksonville,United States,FL,32256-4575,800.554.9142,,First American Title Company is one of the leading providers in Financial Services.  It is based in Jacksonville; FL.  To find more information about First American Title Company; please visit www.firstamholding.com,,,,
First American Title Company,www.firstamholding.com,,$500M-1 Billion,100-250,Financial Services : Financial Services Other,,,400 E Colonial Dr Apt 1302,,Orlando,United States,FL,32803-4517,407.425.9347,,First American Title Company is one of the leading providers in Financial Services.  It is based in Orlando; FL.  To find more information about First American Title Company; please visit www.firstamholding.com,,,,
First Bank Blue Earth,www.firstbankblueearth.com,,$0-1 Million,25-100,Financial Services : Financial Services Other,,,23 Colorado Rd,,Lehigh Acres,United States,FL,33936-6609,239.369.3006,,First Bank Blue Earth is one of the leading providers in Financial Services.  It is based in Lehigh Acres; FL.  To find more information about First Bank Blue Earth; please visit www.firstbankblueearth.com,,,,
FirstBank Puerto Rico,www.firstbankpr.com,,$100-250 Million,0-25,Financial Services : Financial Services Other,,,14033 8th St,,Dade City,United States,FL,33525-4309,352.523.1800,,FirstBank Puerto Rico is one of the leading providers in Financial Services.  It is based in Dade City; FL.  To find more information about FirstBank Puerto Rico; please visit www.firstbankpr.com,,,,
First Capital Corporation,www.firstcapital.com,,$0-1 Million,25-100,Financial Services : Financial Services Other,,,2235 Mormon Trek Blvd,,Iowa City,United States,IA,52246-4436,319.341.5900,,First Capital Corporation is one of the leading providers in Financial Services.  It is based in Iowa City; IA.  To find more information about First Capital Corporation; please visit www.firstcapital.com,,,,
First Caribbean International Bank,www.firstcaribbeanbank.com,,$10-50 Million,100-250,Financial Services : Financial Services Other,,,121 W Pine St,,Lodi,United States,CA,95240-2110,209.367.2300,,First Caribbean International Bank is one of the leading providers in Financial Services.  It is based in Lodi; CA.  To find more information about First Caribbean International Bank; please visit www.firstcaribbeanbank.com,,,,
First Security Bank,www.firstcommunitybank.org,,$100-250 Million,25-100,Financial Services : Financial Services Other,,,PO Box N,,Bagley,United States,MN,56621-1000,218.694.6233,,First Security Bank is one of the leading providers in Financial Services.  It is based in Bagley; MN.  To find more information about First Security Bank; please visit www.firstcommunitybank.org,,,,
First CommunityBank,www.firstcommunitysc.com,,$0-1 Million,0-25,Financial Services : Financial Services Other,,,315 Thomaston St,,Barnesville,United States,GA,30204-1616,770.358.1100,,First CommunityBank is one of the leading providers in Financial Services.  It is based in Barnesville; GA.  To find more information about First CommunityBank; please visit www.firstcommunitysc.com,,,,
First Element Energy,www.firstelementenergy.com,,$0-1 Million,0-25,Telecommunications : Telecommunications Other,,,9972 Lakeview Ave,,Lenexa,United States,KS,66219-2502,913.888.3835,,First Element Energy is one of the leading providers in Telecommunications.  It is based in Lenexa; KS.  To find more information about First Element Energy; please visit www.firstelementenergy.com.,,,,
First Environment,www.firstenvironment.com,,$1-10 Million,25-100,Business Services : Business Services Other,,,91 Fulton St,,Boonton,United States,NJ,07005-1941,973.334.0003,,First Environment is one of the leading providers in Business Services.  It is based in Boonton; NJ.  To find more information about First Environment; please visit www.firstenvironment.com.,,,,
First Federal of Northern Michigan,www.first-federal.com,,$1-10 Million,25-100,Business Services : Business Services Other,,,100 S 2nd Ave,,Alpena,United States,MI,49707-2814,989.356.9041,,First Federal of Northern Michigan is one of the leading providers in Business Services.  It is based in Alpena; MI.  To find more information about First Federal of Northern Michigan; please visit www.first-federal.com.,,,,
First Harrison Bank,www.firstharrison.com,,$50-100 Million,0-25,Financial Services : Financial Services Other,,,401 S Main St,,Mc Gregor,United States,TX,76657-1610,254.840.2836,,First Harrison Bank is one of the leading providers in Financial Services.  It is based in Mc Gregor; TX.  To find more information about First Harrison Bank; please visit www.firstharrison.com,,,,
First Hope Bank,www.firsthope.com,,$50-100 Million,100-250,Financial Services : Financial Services Other,,,123 N Colorado St,,Midland,United States,TX,79701-4505,432.686.0044,,First Hope Bank is one of the leading providers in Financial Services.  It is based in Midland; TX.  To find more information about First Hope Bank; please visit www.firsthope.com,,,,
